city,age,gender
nangloi jat,15,M
nangloi jat,20,M
nangloi jat,28,M
nangloi jat,27,M
nangloi jat,31,M
nangloi jat,35,M
nangloi jat,41,M
nangloi jat,45,M
nangloi jat,51,F
nangloi jat,57,M
nangloi jat,57,F
nangloi jat,60,F
nangloi jat,62,F
nangloi jat,66,M
nangloi jat,70,M
nangloi jat,77,F
nangloi jat,75,F
nangloi jat,89,F
nangloi jat,86,F
deoli,2,F
deoli,5,F
deoli,6,M
deoli,10,M
deoli,16,M
deoli,17,F
deoli,22,F
deoli,26,F
deoli,32,F
deoli,33,M
deoli,35,M
deoli,38,F
deoli,41,M
deoli,45,F
deoli,47,M
deoli,53,M
deoli,52,F
deoli,55,F
deoli,58,M
deoli,63,M
deoli,63,F
deoli,66,M
deoli,65,F
deoli,73,M
deoli,72,M
deoli,75,F
deoli,77,F
deoli,86,F
deoli,84,F
dmc,3,F
dmc,3,F
dmc,6,F
dmc,11,F
dmc,17,F
dmc,15,M
dmc,20,F
dmc,28,F
dmc,28,F
dmc,30,M
dmc,30,M
dmc,36,F
dmc,42,M
dmc,42,M
dmc,45,F
dmc,52,M
dmc,51,M
dmc,58,F
dmc,63,M
dmc,62,F
dmc,68,M
dmc,67,F
dmc,73,M
dmc,76,F
dmc,76,M
dmc,82,F
ndmc,0,M
ndmc,5,M
ndmc,11,M
ndmc,15,M
ndmc,20,M
ndmc,23,M
ndmc,26,F
ndmc,31,M
ndmc,31,M
ndmc,36,M
ndmc,37,F
ndmc,42,F
ndmc,43,F
ndmc,48,F
ndmc,52,F
ndmc,50,F
ndmc,58,M
ndmc,56,M
ndmc,62,F
ndmc,63,F
ndmc,65,F
ndmc,66,F
ndmc,72,F
ndmc,75,F
ndmc,83,F
ndmc,84,F
delhi cantt,3,M
delhi cantt,2,M
delhi cantt,7,M
delhi cantt,6,M
delhi cantt,12,F
delhi cantt,12,M
delhi cantt,15,F
delhi cantt,21,M
delhi cantt,25,M
delhi cantt,31,M
delhi cantt,31,M
delhi cantt,35,F
delhi cantt,43,F
delhi cantt,45,F
delhi cantt,52,M
delhi cantt,52,M
delhi cantt,56,F
delhi cantt,63,F
delhi cantt,67,F
delhi cantt,71,F
delhi cantt,75,F
delhi cantt,76,F
delhi cantt,89,F
ganganagar,2,M
ganganagar,7,F
ganganagar,6,F
ganganagar,10,F
ganganagar,12,M
ganganagar,15,M
ganganagar,23,F
ganganagar,25,M
ganganagar,25,F
ganganagar,30,M
ganganagar,36,F
ganganagar,37,M
ganganagar,40,M
ganganagar,46,M
ganganagar,50,F
ganganagar,56,M
ganganagar,63,M
ganganagar,60,F
ganganagar,66,F
ganganagar,67,F
ganganagar,72,F
ganganagar,70,F
ganganagar,75,F
ganganagar,75,F
ganganagar,89,F
ganganagar,87,F
hanumangarh,3,M
hanumangarh,8,M
hanumangarh,8,F
hanumangarh,10,F
hanumangarh,13,F
hanumangarh,16,F
hanumangarh,17,F
hanumangarh,23,M
hanumangarh,20,M
hanumangarh,28,M
hanumangarh,27,F
hanumangarh,33,F
hanumangarh,37,F
hanumangarh,41,F
hanumangarh,40,M
hanumangarh,46,M
hanumangarh,46,M
hanumangarh,51,M
hanumangarh,50,M
hanumangarh,55,F
hanumangarh,57,F
hanumangarh,61,F
hanumangarh,68,F
hanumangarh,68,F
hanumangarh,73,F
hanumangarh,71,M
hanumangarh,78,F
hanumangarh,81,F
hanumangarh,86,F
bikaner,2,M
bikaner,0,F
bikaner,7,M
bikaner,13,M
bikaner,10,F
bikaner,15,M
bikaner,23,M
bikaner,28,F
bikaner,33,F
bikaner,37,M
bikaner,38,F
bikaner,41,F
bikaner,47,F
bikaner,51,F
bikaner,57,F
bikaner,60,F
bikaner,61,F
bikaner,68,F
bikaner,73,F
bikaner,70,F
bikaner,76,F
bikaner,78,F
bikaner,88,F
churu,2,M
churu,1,M
churu,8,M
churu,11,F
churu,15,F
churu,17,F
churu,20,M
churu,22,M
churu,27,F
churu,28,M
churu,33,F
churu,37,F
churu,36,F
churu,43,F
churu,40,M
churu,48,M
churu,51,M
churu,53,M
churu,55,M
churu,60,M
churu,61,M
churu,66,F
churu,70,F
churu,71,F
churu,78,F
churu,75,F
churu,88,F
sujangarh,0,F
sujangarh,7,F
sujangarh,12,M
sujangarh,16,M
sujangarh,20,M
sujangarh,26,M
sujangarh,31,M
sujangarh,35,F
sujangarh,38,F
sujangarh,41,M
sujangarh,42,M
sujangarh,45,F
sujangarh,50,M
sujangarh,53,M
sujangarh,56,F
sujangarh,63,F
sujangarh,60,F
sujangarh,68,F
sujangarh,71,F
sujangarh,72,F
sujangarh,78,F
sujangarh,81,F
jhunjhunun,0,F
jhunjhunun,8,F
jhunjhunun,13,M
jhunjhunun,11,M
jhunjhunun,16,M
jhunjhunun,17,M
jhunjhunun,21,M
jhunjhunun,20,F
jhunjhunun,26,F
jhunjhunun,26,M
jhunjhunun,31,F
jhunjhunun,35,F
jhunjhunun,36,F
jhunjhunun,43,F
jhunjhunun,47,M
jhunjhunun,53,F
jhunjhunun,51,M
jhunjhunun,58,M
jhunjhunun,58,M
jhunjhunun,61,M
jhunjhunun,63,F
jhunjhunun,67,F
jhunjhunun,73,F
jhunjhunun,70,F
jhunjhunun,76,F
jhunjhunun,84,F
jhunjhunun,87,F
bhiwadi,3,M
bhiwadi,8,F
bhiwadi,12,M
bhiwadi,16,F
bhiwadi,22,F
bhiwadi,25,F
bhiwadi,25,M
bhiwadi,32,M
bhiwadi,38,F
bhiwadi,42,M
bhiwadi,43,M
bhiwadi,48,F
bhiwadi,47,F
bhiwadi,53,M
bhiwadi,53,M
bhiwadi,56,F
bhiwadi,58,F
bhiwadi,63,M
bhiwadi,63,M
bhiwadi,65,M
bhiwadi,71,F
bhiwadi,76,M
bhiwadi,76,M
bhiwadi,81,M
alwar,3,M
alwar,1,M
alwar,8,F
alwar,11,M
alwar,11,F
alwar,16,M
alwar,21,M
alwar,26,F
alwar,26,M
alwar,33,F
alwar,38,M
alwar,37,F
alwar,40,F
alwar,45,M
alwar,47,M
alwar,53,M
alwar,58,F
alwar,62,M
alwar,62,M
alwar,66,F
alwar,68,F
alwar,73,F
alwar,73,M
alwar,76,F
alwar,78,F
alwar,80,F
bharatpur,3,M
bharatpur,0,F
bharatpur,7,M
bharatpur,6,F
bharatpur,11,M
bharatpur,10,M
bharatpur,17,M
bharatpur,20,M
bharatpur,27,M
bharatpur,33,F
bharatpur,32,M
bharatpur,37,M
bharatpur,40,M
bharatpur,41,F
bharatpur,45,M
bharatpur,52,M
bharatpur,57,F
bharatpur,56,M
bharatpur,61,F
bharatpur,65,F
bharatpur,66,F
bharatpur,73,F
bharatpur,77,F
bharatpur,78,F
bharatpur,89,F
dhaulpur,3,M
dhaulpur,8,M
dhaulpur,5,F
dhaulpur,11,M
dhaulpur,10,F
dhaulpur,17,M
dhaulpur,18,M
dhaulpur,22,F
dhaulpur,21,M
dhaulpur,26,M
dhaulpur,32,M
dhaulpur,31,F
dhaulpur,37,M
dhaulpur,37,M
dhaulpur,40,M
dhaulpur,46,M
dhaulpur,45,M
dhaulpur,50,M
dhaulpur,53,M
dhaulpur,55,M
dhaulpur,61,F
dhaulpur,68,F
dhaulpur,72,F
dhaulpur,78,F
dhaulpur,85,F
hindaun,0,F
hindaun,1,F
hindaun,6,M
hindaun,13,M
hindaun,10,M
hindaun,16,M
hindaun,15,F
hindaun,23,M
hindaun,21,M
hindaun,26,F
hindaun,25,F
hindaun,32,F
hindaun,35,M
hindaun,36,F
hindaun,42,F
hindaun,43,M
hindaun,47,F
hindaun,46,M
hindaun,51,M
hindaun,55,M
hindaun,60,M
hindaun,61,M
hindaun,65,F
hindaun,71,F
hindaun,73,F
hindaun,75,F
hindaun,77,F
hindaun,86,F
hindaun,87,F
gangapur city,0,F
gangapur city,2,F
gangapur city,8,M
gangapur city,11,M
gangapur city,15,F
gangapur city,16,M
gangapur city,21,M
gangapur city,27,M
gangapur city,33,M
gangapur city,36,M
gangapur city,42,F
gangapur city,45,F
gangapur city,45,M
gangapur city,50,F
gangapur city,55,F
gangapur city,62,F
gangapur city,67,F
gangapur city,70,M
gangapur city,78,M
gangapur city,77,F
gangapur city,89,F
sawai madhopur,2,M
sawai madhopur,7,F
sawai madhopur,12,M
sawai madhopur,17,M
sawai madhopur,20,M
sawai madhopur,20,M
sawai madhopur,25,M
sawai madhopur,27,F
sawai madhopur,32,M
sawai madhopur,33,M
sawai madhopur,38,F
sawai madhopur,37,F
sawai madhopur,41,F
sawai madhopur,43,M
sawai madhopur,48,M
sawai madhopur,45,F
sawai madhopur,50,F
sawai madhopur,53,M
sawai madhopur,55,F
sawai madhopur,60,F
sawai madhopur,68,F
sawai madhopur,72,F
sawai madhopur,71,F
sawai madhopur,77,F
sawai madhopur,77,F
sawai madhopur,82,F
sawai madhopur,80,F
jaipur,0,M
jaipur,2,F
jaipur,8,M
jaipur,5,M
jaipur,11,F
jaipur,15,F
jaipur,21,M
jaipur,20,M
jaipur,27,F
jaipur,30,M
jaipur,38,M
jaipur,43,M
jaipur,47,M
jaipur,46,M
jaipur,52,M
jaipur,57,F
jaipur,63,M
jaipur,62,M
jaipur,66,M
jaipur,70,M
jaipur,75,M
jaipur,75,M
jaipur,84,F
jaipur,89,F
sikar,2,M
sikar,5,F
sikar,12,F
sikar,16,M
sikar,21,M
sikar,25,F
sikar,28,M
sikar,33,M
sikar,38,F
sikar,43,F
sikar,40,F
sikar,48,M
sikar,52,M
sikar,56,M
sikar,61,F
sikar,62,F
sikar,65,F
sikar,73,F
sikar,73,F
sikar,76,F
sikar,76,F
sikar,83,F
sikar,81,F
nagaur,3,F
nagaur,3,M
nagaur,8,F
nagaur,12,M
nagaur,12,M
nagaur,15,M
nagaur,17,M
nagaur,21,M
nagaur,28,F
nagaur,32,F
nagaur,37,M
nagaur,37,F
nagaur,42,F
nagaur,48,M
nagaur,47,M
nagaur,52,F
nagaur,58,F
nagaur,57,F
nagaur,60,M
nagaur,65,F
nagaur,68,F
nagaur,71,F
nagaur,76,F
nagaur,77,F
nagaur,81,F
jodhpur,3,M
jodhpur,6,F
jodhpur,10,M
jodhpur,10,M
jodhpur,17,M
jodhpur,23,F
jodhpur,26,F
jodhpur,26,M
jodhpur,31,F
jodhpur,37,M
jodhpur,37,M
jodhpur,41,M
jodhpur,47,M
jodhpur,45,M
jodhpur,51,M
jodhpur,52,F
jodhpur,57,M
jodhpur,55,F
jodhpur,60,M
jodhpur,68,F
jodhpur,73,F
jodhpur,72,F
jodhpur,78,F
jodhpur,84,F
pali,0,F
pali,0,M
pali,6,M
pali,13,M
pali,12,M
pali,17,F
pali,17,F
pali,23,F
pali,25,M
pali,28,F
pali,30,M
pali,37,M
pali,41,M
pali,46,M
pali,47,M
pali,52,M
pali,56,M
pali,57,F
pali,62,F
pali,68,F
pali,71,F
pali,78,F
pali,88,F
pali,81,F
kishangarh,1,F
kishangarh,6,M
kishangarh,6,M
kishangarh,11,F
kishangarh,15,F
kishangarh,21,M
kishangarh,27,F
kishangarh,30,F
kishangarh,38,F
kishangarh,38,M
kishangarh,40,F
kishangarh,42,M
kishangarh,47,F
kishangarh,47,F
kishangarh,52,M
kishangarh,52,M
kishangarh,55,F
kishangarh,55,M
kishangarh,62,F
kishangarh,63,M
kishangarh,65,F
kishangarh,65,F
kishangarh,71,F
kishangarh,72,F
kishangarh,77,F
kishangarh,80,F
kishangarh,84,F
ajmer,1,M
ajmer,2,M
ajmer,5,F
ajmer,10,M
ajmer,15,F
ajmer,15,F
ajmer,22,F
ajmer,21,F
ajmer,27,M
ajmer,28,M
ajmer,31,F
ajmer,30,M
ajmer,35,M
ajmer,36,M
ajmer,43,F
ajmer,45,M
ajmer,50,M
ajmer,57,M
ajmer,55,M
ajmer,61,M
ajmer,60,F
ajmer,68,F
ajmer,71,F
ajmer,78,F
ajmer,89,F
beawar,2,M
beawar,3,M
beawar,8,F
beawar,11,F
beawar,18,M
beawar,16,M
beawar,22,M
beawar,28,M
beawar,31,F
beawar,35,F
beawar,42,M
beawar,41,M
beawar,47,F
beawar,51,M
beawar,53,M
beawar,58,M
beawar,63,F
beawar,67,F
beawar,73,F
beawar,76,F
beawar,78,F
beawar,80,F
beawar,86,F
tonk,1,M
tonk,0,M
tonk,6,F
tonk,8,F
tonk,13,F
tonk,16,M
tonk,20,M
tonk,28,F
tonk,26,F
tonk,30,M
tonk,35,F
tonk,42,M
tonk,46,M
tonk,50,M
tonk,53,M
tonk,55,F
tonk,62,F
tonk,67,F
tonk,72,F
tonk,70,F
tonk,75,F
tonk,80,F
tonk,88,F
bundi,1,M
bundi,3,M
bundi,7,F
bundi,10,F
bundi,11,M
bundi,15,M
bundi,23,F
bundi,25,F
bundi,31,M
bundi,36,F
bundi,42,M
bundi,46,F
bundi,48,M
bundi,50,M
bundi,53,M
bundi,57,F
bundi,57,M
bundi,63,M
bundi,67,F
bundi,65,F
bundi,73,F
bundi,71,F
bundi,75,F
bundi,75,F
bundi,82,F
bundi,89,F
bhilwara,0,F
bhilwara,3,F
bhilwara,6,M
bhilwara,10,F
bhilwara,18,M
bhilwara,20,M
bhilwara,20,M
bhilwara,25,F
bhilwara,28,M
bhilwara,32,F
bhilwara,32,M
bhilwara,37,M
bhilwara,42,M
bhilwara,46,M
bhilwara,48,M
bhilwara,52,M
bhilwara,51,M
bhilwara,55,M
bhilwara,57,M
bhilwara,61,M
bhilwara,61,M
bhilwara,66,F
bhilwara,66,F
bhilwara,72,F
bhilwara,73,F
bhilwara,78,F
bhilwara,82,F
banswara,3,F
banswara,7,M
banswara,6,M
banswara,10,M
banswara,10,M
banswara,15,M
banswara,22,F
banswara,25,F
banswara,26,F
banswara,33,F
banswara,32,F
banswara,38,F
banswara,42,F
banswara,46,F
banswara,53,M
banswara,57,F
banswara,62,M
banswara,65,F
banswara,67,F
banswara,73,F
banswara,77,F
banswara,89,F
chittaurgarh,1,F
chittaurgarh,6,F
chittaurgarh,6,M
chittaurgarh,11,F
chittaurgarh,11,F
chittaurgarh,16,F
chittaurgarh,22,F
chittaurgarh,28,F
chittaurgarh,28,F
chittaurgarh,32,F
chittaurgarh,32,M
chittaurgarh,35,F
chittaurgarh,37,F
chittaurgarh,43,M
chittaurgarh,41,M
chittaurgarh,46,M
chittaurgarh,52,F
chittaurgarh,52,M
chittaurgarh,58,M
chittaurgarh,61,M
chittaurgarh,68,M
chittaurgarh,70,F
chittaurgarh,70,F
chittaurgarh,75,F
chittaurgarh,76,F
chittaurgarh,81,F
kota,0,M
kota,1,M
kota,6,M
kota,13,M
kota,18,M
kota,22,M
kota,21,F
kota,27,M
kota,31,M
kota,35,M
kota,42,F
kota,40,F
kota,45,M
kota,45,M
kota,50,F
kota,55,M
kota,61,F
kota,60,M
kota,68,F
kota,72,F
kota,73,M
kota,76,M
kota,87,F
kota,88,F
baran,2,M
baran,3,M
baran,7,M
baran,8,M
baran,11,F
baran,15,F
baran,18,M
baran,20,F
baran,28,F
baran,32,F
baran,31,F
baran,38,F
baran,36,F
baran,42,M
baran,45,F
baran,51,M
baran,56,F
baran,62,F
baran,63,F
baran,66,F
baran,71,M
baran,71,M
baran,75,M
baran,78,M
baran,88,F
baran,82,F
udaipur,1,M
udaipur,6,M
udaipur,10,F
udaipur,15,F
udaipur,16,M
udaipur,21,F
udaipur,27,M
udaipur,26,M
udaipur,31,F
udaipur,38,F
udaipur,43,M
udaipur,40,F
udaipur,48,M
udaipur,53,F
udaipur,50,F
udaipur,55,M
udaipur,63,M
udaipur,68,F
udaipur,71,F
udaipur,73,F
udaipur,75,F
udaipur,87,F
khora,3,M
khora,2,M
khora,6,F
khora,7,F
khora,13,M
khora,17,M
khora,15,M
khora,22,M
khora,28,F
khora,28,F
khora,32,M
khora,37,M
khora,36,M
khora,40,F
khora,43,F
khora,45,M
khora,53,F
khora,55,M
khora,57,F
khora,60,F
khora,66,M
khora,68,M
khora,71,M
khora,77,F
khora,78,F
khora,86,M
noida,1,M
noida,7,F
noida,7,M
noida,13,M
noida,15,F
noida,23,M
noida,20,F
noida,27,F
noida,28,F
noida,30,F
noida,45,M
noida,48,M
noida,50,M
noida,52,F
noida,55,F
noida,62,M
noida,68,F
noida,72,F
noida,72,M
noida,77,M
noida,87,M
greater noida,0,F
greater noida,0,F
greater noida,6,M
greater noida,8,M
greater noida,12,M
greater noida,13,F
greater noida,18,M
greater noida,23,M
greater noida,25,F
greater noida,31,F
greater noida,32,F
greater noida,35,M
greater noida,38,M
greater noida,41,F
greater noida,40,F
greater noida,46,F
greater noida,53,F
greater noida,55,F
greater noida,60,M
greater noida,65,M
greater noida,71,F
greater noida,78,F
greater noida,81,F
saharanpur,2,M
saharanpur,1,M
saharanpur,6,M
saharanpur,8,M
saharanpur,11,F
saharanpur,13,F
saharanpur,17,M
saharanpur,18,F
saharanpur,20,M
saharanpur,22,M
saharanpur,27,F
saharanpur,28,F
saharanpur,32,M
saharanpur,38,F
saharanpur,36,F
saharanpur,40,M
saharanpur,45,M
saharanpur,53,F
saharanpur,53,M
saharanpur,56,M
saharanpur,62,F
saharanpur,61,F
saharanpur,68,M
saharanpur,73,M
saharanpur,76,F
saharanpur,77,M
saharanpur,87,F
shamli,3,F
shamli,6,F
shamli,6,M
shamli,12,M
shamli,11,M
shamli,17,M
shamli,23,M
shamli,20,F
shamli,28,M
shamli,27,F
shamli,32,F
shamli,33,F
shamli,38,M
shamli,35,M
shamli,41,F
shamli,48,F
shamli,51,M
shamli,58,F
shamli,60,M
shamli,62,F
shamli,65,F
shamli,73,M
shamli,77,F
shamli,77,F
shamli,84,F
shamli,80,F
muzaffarnagar,3,M
muzaffarnagar,6,F
muzaffarnagar,11,M
muzaffarnagar,12,F
muzaffarnagar,17,M
muzaffarnagar,21,F
muzaffarnagar,21,M
muzaffarnagar,27,F
muzaffarnagar,27,F
muzaffarnagar,30,F
muzaffarnagar,36,M
muzaffarnagar,36,M
muzaffarnagar,41,M
muzaffarnagar,46,F
muzaffarnagar,52,M
muzaffarnagar,55,M
muzaffarnagar,55,M
muzaffarnagar,61,F
muzaffarnagar,61,F
muzaffarnagar,65,F
muzaffarnagar,71,M
muzaffarnagar,76,M
muzaffarnagar,77,F
muzaffarnagar,81,F
moradabad,0,M
moradabad,5,M
moradabad,6,M
moradabad,12,M
moradabad,16,F
moradabad,23,F
moradabad,22,M
moradabad,25,F
moradabad,27,F
moradabad,30,F
moradabad,38,F
moradabad,36,M
moradabad,43,F
moradabad,42,F
moradabad,48,F
moradabad,46,M
moradabad,51,F
moradabad,58,F
moradabad,61,M
moradabad,62,M
moradabad,68,F
moradabad,73,M
moradabad,78,M
moradabad,86,F
sambhal,2,F
sambhal,0,F
sambhal,7,M
sambhal,13,F
sambhal,18,F
sambhal,22,M
sambhal,28,M
sambhal,26,F
sambhal,32,F
sambhal,31,M
sambhal,38,F
sambhal,38,F
sambhal,40,M
sambhal,41,M
sambhal,47,M
sambhal,47,M
sambhal,51,M
sambhal,50,M
sambhal,58,F
sambhal,58,F
sambhal,62,M
sambhal,63,M
sambhal,67,F
sambhal,70,F
sambhal,73,F
sambhal,75,F
sambhal,89,M
sambhal,80,M
chandausi,0,F
chandausi,3,M
chandausi,8,M
chandausi,13,M
chandausi,15,F
chandausi,16,F
chandausi,20,F
chandausi,27,M
chandausi,28,M
chandausi,30,M
chandausi,30,M
chandausi,35,F
chandausi,36,F
chandausi,42,M
chandausi,45,M
chandausi,52,M
chandausi,50,M
chandausi,55,F
chandausi,61,F
chandausi,63,F
chandausi,65,M
chandausi,66,M
chandausi,72,F
chandausi,71,F
chandausi,78,F
chandausi,81,F
rampur,1,M
rampur,3,M
rampur,6,M
rampur,11,F
rampur,11,M
rampur,15,M
rampur,16,M
rampur,20,M
rampur,20,M
rampur,28,M
rampur,31,M
rampur,37,F
rampur,37,F
rampur,42,M
rampur,41,M
rampur,46,M
rampur,45,F
rampur,52,M
rampur,53,M
rampur,55,M
rampur,56,M
rampur,60,F
rampur,60,M
rampur,68,M
rampur,65,F
rampur,72,M
rampur,77,F
rampur,75,F
rampur,80,F
rampur,83,F
amroha,1,F
amroha,3,M
amroha,6,F
amroha,10,F
amroha,16,F
amroha,15,M
amroha,23,F
amroha,28,M
amroha,31,M
amroha,37,M
amroha,37,F
amroha,43,M
amroha,45,M
amroha,53,F
amroha,56,F
amroha,58,F
amroha,62,M
amroha,65,M
amroha,66,M
amroha,72,F
amroha,72,M
amroha,77,F
amroha,82,F
amroha,83,F
meerut,0,M
meerut,2,M
meerut,5,M
meerut,6,M
meerut,11,M
meerut,17,M
meerut,22,M
meerut,26,M
meerut,27,M
meerut,30,M
meerut,30,M
meerut,35,F
meerut,40,M
meerut,48,F
meerut,46,M
meerut,52,M
meerut,53,M
meerut,58,F
meerut,55,F
meerut,62,M
meerut,67,M
meerut,66,F
meerut,70,M
meerut,70,F
meerut,76,F
meerut,81,F
meerut,84,F
baraut,2,M
baraut,8,F
baraut,13,M
baraut,15,M
baraut,23,M
baraut,23,M
baraut,28,F
baraut,25,M
baraut,31,F
baraut,35,M
baraut,36,M
baraut,41,M
baraut,45,F
baraut,48,M
baraut,50,F
baraut,51,F
baraut,57,F
baraut,57,M
baraut,62,F
baraut,66,M
baraut,66,M
baraut,70,M
baraut,70,M
baraut,75,M
baraut,76,M
baraut,84,M
baraut,80,M
modinagar,1,F
modinagar,0,F
modinagar,7,M
modinagar,10,M
modinagar,18,F
modinagar,20,F
modinagar,23,M
modinagar,27,M
modinagar,26,F
modinagar,33,M
modinagar,36,M
modinagar,43,M
modinagar,40,F
modinagar,45,M
modinagar,46,M
modinagar,53,M
modinagar,56,M
modinagar,61,M
modinagar,63,F
modinagar,65,M
modinagar,72,F
modinagar,78,F
modinagar,89,F
modinagar,85,F
loni,2,M
loni,1,M
loni,6,F
loni,13,M
loni,17,M
loni,22,M
loni,27,M
loni,26,M
loni,32,M
loni,36,M
loni,40,M
loni,40,F
loni,47,M
loni,53,M
loni,51,F
loni,57,F
loni,63,M
loni,67,M
loni,73,F
loni,73,M
loni,76,M
loni,77,F
loni,80,F
loni,83,M
ghaziabad,0,M
ghaziabad,5,M
ghaziabad,8,F
ghaziabad,11,M
ghaziabad,13,M
ghaziabad,18,F
ghaziabad,17,F
ghaziabad,23,F
ghaziabad,20,F
ghaziabad,27,F
ghaziabad,26,F
ghaziabad,33,M
ghaziabad,33,M
ghaziabad,37,F
ghaziabad,42,F
ghaziabad,43,M
ghaziabad,48,M
ghaziabad,53,F
ghaziabad,56,M
ghaziabad,60,M
ghaziabad,63,M
ghaziabad,66,M
ghaziabad,72,M
ghaziabad,77,M
ghaziabad,76,M
ghaziabad,80,M
ghaziabad,82,F
hapur,2,F
hapur,3,F
hapur,6,F
hapur,6,M
hapur,12,M
hapur,12,M
hapur,18,F
hapur,18,M
hapur,20,F
hapur,20,M
hapur,25,F
hapur,30,F
hapur,37,F
hapur,41,F
hapur,47,M
hapur,51,F
hapur,53,F
hapur,55,F
hapur,57,F
hapur,63,M
hapur,67,F
hapur,72,M
hapur,75,F
hapur,75,F
hapur,88,M
hapur,84,M
bulandshahar,2,F
bulandshahar,2,M
bulandshahar,6,F
bulandshahar,6,M
bulandshahar,11,M
bulandshahar,10,M
bulandshahar,15,F
bulandshahar,21,F
bulandshahar,21,F
bulandshahar,26,M
bulandshahar,30,F
bulandshahar,33,F
bulandshahar,35,F
bulandshahar,41,M
bulandshahar,45,M
bulandshahar,51,M
bulandshahar,53,M
bulandshahar,57,M
bulandshahar,56,F
bulandshahar,62,F
bulandshahar,67,M
bulandshahar,66,M
bulandshahar,71,M
bulandshahar,71,F
bulandshahar,76,F
bulandshahar,89,F
bulandshahar,87,F
khurja,0,M
khurja,7,F
khurja,10,F
khurja,11,F
khurja,16,M
khurja,20,M
khurja,25,F
khurja,31,F
khurja,31,F
khurja,38,M
khurja,38,M
khurja,40,M
khurja,46,F
khurja,48,F
khurja,51,M
khurja,55,F
khurja,61,F
khurja,62,M
khurja,67,F
khurja,68,F
khurja,70,F
khurja,71,F
khurja,76,F
khurja,81,F
khurja,83,F
aligarh,2,M
aligarh,0,M
aligarh,6,M
aligarh,8,M
aligarh,10,F
aligarh,17,M
aligarh,16,F
aligarh,20,F
aligarh,22,M
aligarh,27,F
aligarh,32,F
aligarh,37,M
aligarh,42,M
aligarh,48,F
aligarh,47,M
aligarh,53,M
aligarh,53,M
aligarh,55,M
aligarh,60,M
aligarh,62,F
aligarh,65,M
aligarh,70,F
aligarh,71,M
aligarh,78,M
aligarh,78,M
aligarh,89,F
aligarh,84,F
hathras,2,F
hathras,1,M
hathras,6,M
hathras,7,M
hathras,10,M
hathras,13,M
hathras,16,F
hathras,22,F
hathras,25,M
hathras,26,M
hathras,32,M
hathras,30,M
hathras,36,M
hathras,35,F
hathras,43,M
hathras,43,M
hathras,48,M
hathras,48,M
hathras,52,M
hathras,56,F
hathras,61,F
hathras,67,M
hathras,65,F
hathras,72,M
hathras,71,F
hathras,75,F
hathras,76,M
hathras,80,F
mathura,0,M
mathura,5,F
mathura,6,M
mathura,10,M
mathura,11,F
mathura,17,M
mathura,22,F
mathura,27,F
mathura,32,M
mathura,35,M
mathura,43,M
mathura,46,F
mathura,45,M
mathura,51,M
mathura,57,M
mathura,55,M
mathura,60,M
mathura,67,M
mathura,71,M
mathura,76,F
mathura,83,F
agra,3,F
agra,5,M
agra,5,M
agra,11,M
agra,12,M
agra,17,M
agra,21,M
agra,26,M
agra,30,M
agra,36,F
agra,43,M
agra,45,M
agra,52,F
agra,58,F
agra,57,M
agra,61,M
agra,61,M
agra,67,M
agra,66,M
agra,71,M
agra,71,M
agra,75,M
agra,75,M
agra,81,F
agra,81,F
firozabad,0,M
firozabad,3,M
firozabad,5,F
firozabad,11,M
firozabad,16,M
firozabad,16,M
firozabad,20,M
firozabad,23,M
firozabad,25,M
firozabad,33,F
firozabad,33,F
firozabad,36,F
firozabad,43,F
firozabad,45,M
firozabad,47,M
firozabad,51,F
firozabad,53,F
firozabad,55,F
firozabad,60,M
firozabad,67,F
firozabad,67,F
firozabad,71,F
firozabad,76,M
firozabad,87,M
firozabad,83,F
shikohabad,1,M
shikohabad,8,F
shikohabad,12,M
shikohabad,15,F
shikohabad,17,M
shikohabad,21,M
shikohabad,27,M
shikohabad,31,F
shikohabad,30,F
shikohabad,38,F
shikohabad,38,F
shikohabad,43,M
shikohabad,47,F
shikohabad,46,F
shikohabad,52,F
shikohabad,53,M
shikohabad,55,F
shikohabad,60,M
shikohabad,67,M
shikohabad,68,M
shikohabad,73,F
shikohabad,70,M
shikohabad,78,F
shikohabad,75,M
shikohabad,87,M
shikohabad,82,F
mainpuri,1,M
mainpuri,1,F
mainpuri,5,M
mainpuri,11,M
mainpuri,13,M
mainpuri,15,F
mainpuri,20,F
mainpuri,25,M
mainpuri,27,F
mainpuri,31,F
mainpuri,31,F
mainpuri,35,F
mainpuri,41,M
mainpuri,46,M
mainpuri,52,F
mainpuri,58,F
mainpuri,61,F
mainpuri,68,F
mainpuri,67,F
mainpuri,70,M
mainpuri,75,F
mainpuri,83,F
budaun,2,M
budaun,7,F
budaun,13,M
budaun,15,M
budaun,18,M
budaun,22,F
budaun,28,M
budaun,25,M
budaun,32,F
budaun,38,F
budaun,35,F
budaun,43,M
budaun,46,F
budaun,50,M
budaun,50,M
budaun,56,F
budaun,57,M
budaun,61,M
budaun,68,F
budaun,70,M
budaun,73,M
budaun,76,F
budaun,76,F
budaun,87,F
bareilly,1,M
bareilly,6,M
bareilly,13,M
bareilly,17,M
bareilly,17,M
bareilly,23,F
bareilly,28,F
bareilly,31,F
bareilly,31,M
bareilly,38,F
bareilly,35,M
bareilly,41,F
bareilly,47,F
bareilly,53,F
bareilly,51,M
bareilly,55,F
